,agent,model,omega,beta,ll,group,ntrials,exp,prolificID
427,65c69497ab503bf918ddd5b7,value,0.9969170928001403,170.92880249023438,97.47787493583989,combined,288,FullPilot14,65c69497ab503bf918ddd5b7
428,65c69497ab503bf918ddd5b7,perceptual,0.1999322652816773,15.7515287399292,51.575452314198465,combined,288,FullPilot14,65c69497ab503bf918ddd5b7
429,5de7d12c26dd95000b6824c5,map,0.40800323486328127,8.53912353515625,35.06820796473116,combined,288,FullPilot14,5de7d12c26dd95000b6824c5
430,5de7d12c26dd95000b6824c5,value,0.7802117638289928,9.089562594890594,78.07008304560638,combined,288,FullPilot14,5de7d12c26dd95000b6824c5
431,5de7d12c26dd95000b6824c5,perceptual,0.05073028504848487,33.14397096633911,73.86186186394555,combined,288,FullPilot14,5de7d12c26dd95000b6824c5
432,671f8f783bd4d777e17c36e6,map,0.8919097547302954,1.9391660671681166,68.27266936372706,perceptual,288,FullPilot14,671f8f783bd4d777e17c36e6
433,671f8f783bd4d777e17c36e6,value,0.9997120685875416,483.08857560157776,99.65045291158903,perceptual,288,FullPilot14,671f8f783bd4d777e17c36e6
434,671f8f783bd4d777e17c36e6,perceptual,0.24122637510299683,9.186978340148926,68.80090527995414,perceptual,288,FullPilot14,671f8f783bd4d777e17c36e6
435,66a557d079b15419fd0f9255,map,0.5854526356211863,3.8331687077879906,52.76342890465743,combined,283,FullPilot14,66a557d079b15419fd0f9255
436,66a557d079b15419fd0f9255,value,0.9979301363229751,381.9111692905426,92.63164063930161,combined,283,FullPilot14,66a557d079b15419fd0f9255
437,66a557d079b15419fd0f9255,perceptual,0.05740413069725042,34.23641413450241,64.03343846941162,combined,283,FullPilot14,66a557d079b15419fd0f9255
438,671432260f5b80d8188b2fe1,map,0.9144670605659484,5.7360029220581055,28.72499192919367,perceptual,287,FullPilot14,671432260f5b80d8188b2fe1
439,671432260f5b80d8188b2fe1,value,0.9997796535491943,475.92053413391113,99.70263145879255,perceptual,287,FullPilot14,671432260f5b80d8188b2fe1
440,671432260f5b80d8188b2fe1,perceptual,0.22573490142822267,27.056121826171875,30.100474336744842,perceptual,287,FullPilot14,671432260f5b80d8188b2fe1
441,664446cda39cd17787c271da,map,0.8523430496454238,4.450885057449341,37.40891705071127,perceptual,287,FullPilot14,664446cda39cd17787c271da
442,664446cda39cd17787c271da,value,0.9996032702270895,501.7580945789814,98.78719418609765,perceptual,287,FullPilot14,664446cda39cd17787c271da
443,664446cda39cd17787c271da,perceptual,0.58183913230896,8.460617065429688,35.80578317027691,perceptual,287,FullPilot14,664446cda39cd17787c271da
444,6728e9f22f76d709508acf02,map,0.9084373474121094,4.15283203125,37.906433333462516,perceptual,282,FullPilot14,6728e9f22f76d709508acf02
445,6728e9f22f76d709508acf02,value,0.9997337877750396,415.3669783473015,97.6243156417986,perceptual,282,FullPilot14,6728e9f22f76d709508acf02
446,6728e9f22f76d709508acf02,perceptual,0.24882606565952303,18.615717887878418,36.51599602303179,perceptual,282,FullPilot14,6728e9f22f76d709508acf02
447,675edf24452fd3015aaee4dc,map,0.6357704162597656,3.28826904296875,58.76577105046014,combined,287,FullPilot14,675edf24452fd3015aaee4dc
448,675edf24452fd3015aaee4dc,value,0.9983948890177998,410.6958244787529,96.8075378263994,combined,287,FullPilot14,675edf24452fd3015aaee4dc
449,675edf24452fd3015aaee4dc,perceptual,0.33831386566162114,6.4858245849609375,66.58048490096228,combined,287,FullPilot14,675edf24452fd3015aaee4dc
450,66885d217777eda6f3a9b8dd,map,0.3503485418856144,5.475487112998962,50.58985262119236,combined,288,FullPilot14,66885d217777eda6f3a9b8dd
451,66885d217777eda6f3a9b8dd,value,0.7820121765136718,10.03997802734375,75.68699330904526,combined,288,FullPilot14,66885d217777eda6f3a9b8dd
452,66885d217777eda6f3a9b8dd,perceptual,0.11023758649826054,9.83285903930664,84.65431547515051,combined,288,FullPilot14,66885d217777eda6f3a9b8dd
453,675bead4e4f525677a43a27a,map,0.5605970025062561,2.3971128463745117,72.29270890323133,combined,280,FullPilot14,675bead4e4f525677a43a27a
454,675bead4e4f525677a43a27a,value,0.9890581130981445,68.86940002441406,92.85867168698121,combined,280,FullPilot14,675bead4e4f525677a43a27a
455,675bead4e4f525677a43a27a,perceptual,0.05313126444816596,25.82686424255371,78.70452029199906,combined,280,FullPilot14,675bead4e4f525677a43a27a
456,5ddb5ed4a64380abb2907440,map,0.5349643153138459,4.53170346096158,51.09641360201102,combined,288,FullPilot14,5ddb5ed4a64380abb2907440
457,5ddb5ed4a64380abb2907440,value,0.9939659118652343,176.28482580184937,91.01819411826995,combined,288,FullPilot14,5ddb5ed4a64380abb2907440
458,5ddb5ed4a64380abb2907440,perceptual,0.14805037006735805,14.554169178009033,65.68400251768324,combined,288,FullPilot14,5ddb5ed4a64380abb2907440
459,67603ec6f369599a362eecb9,map,0.5059297204017639,6.320943832397461,40.457204436835326,combined,288,FullPilot14,67603ec6f369599a362eecb9
460,67603ec6f369599a362eecb9,value,0.9955155849456787,274.13976669311523,89.56504740664231,combined,288,FullPilot14,67603ec6f369599a362eecb9
461,67603ec6f369599a362eecb9,perceptual,0.16909093856811525,12.949638366699219,63.371631193471195,combined,288,FullPilot14,67603ec6f369599a362eecb9
462,62b9e995fd8c321a2f65a6cd,map,0.5914891839027405,3.391385078430176,58.74874224988079,combined,288,FullPilot14,62b9e995fd8c321a2f65a6cd
463,62b9e995fd8c321a2f65a6cd,value,0.995776168256998,185.03514617681503,94.24329737821458,combined,288,FullPilot14,62b9e995fd8c321a2f65a6cd
464,62b9e995fd8c321a2f65a6cd,perceptual,0.11285552978515628,16.3641357421875,68.93745950748624,combined,288,FullPilot14,62b9e995fd8c321a2f65a6cd
465,65cbb41e2614de61e770c67c,map,0.874139404296875,3.944091796875,42.58685708517047,perceptual,285,FullPilot14,65cbb41e2614de61e770c67c
466,65cbb41e2614de61e770c67c,value,0.999603271484375,458.792724609375,99.48747225033118,perceptual,285,FullPilot14,65cbb41e2614de61e770c67c
467,65cbb41e2614de61e770c67c,perceptual,0.205669675488025,19.320615772157907,45.007965969944536,perceptual,285,FullPilot14,65cbb41e2614de61e770c67c
468,60165591d472ae0b5c202703,map,0.9076535025262273,2.9499483562540263,50.23161757688097,perceptual,282,FullPilot14,60165591d472ae0b5c202703
469,60165591d472ae0b5c202703,value,0.9996586322784423,386.8435859680176,96.90097896928575,perceptual,282,FullPilot14,60165591d472ae0b5c202703
470,60165591d472ae0b5c202703,perceptual,0.20742751061916354,15.59887170791626,50.89326748001973,perceptual,282,FullPilot14,60165591d472ae0b5c202703
471,5d23ac815173fe001528bcd6,map,0.37047119140625,0.0,93.57486934859243,random,277,FullPilot14,5d23ac815173fe001528bcd6
472,5d23ac815173fe001528bcd6,value,0.99998779296875,0.0,93.57486934859243,random,277,FullPilot14,5d23ac815173fe001528bcd6
473,5d23ac815173fe001528bcd6,perceptual,0.0005984209943563079,308.5038876347244,93.13025452627815,random,277,FullPilot14,5d23ac815173fe001528bcd6
474,675967674f07f1afe5626a04,map,0.9997573643922806,1.1061996221542358,98.39506488422256,perceptual,314,FullPilot14,675967674f07f1afe5626a04
475,675967674f07f1afe5626a04,value,0.99998779296875,0.0,120.60760938263023,perceptual,314,FullPilot14,675967674f07f1afe5626a04
476,675967674f07f1afe5626a04,perceptual,0.0521612167358399,28.826370239257812,96.91934602261101,perceptual,314,FullPilot14,675967674f07f1afe5626a04
477,673efaa7caf0942718ac1631,map,0.30960693359375,0.0,95.65431088967226,random,269,FullPilot14,673efaa7caf0942718ac1631
478,673efaa7caf0942718ac1631,value,0.99998779296875,0.0,95.65431088967226,random,269,FullPilot14,673efaa7caf0942718ac1631
479,673efaa7caf0942718ac1631,perceptual,0.23193359375,0.0,95.65431088967226,random,269,FullPilot14,673efaa7caf0942718ac1631
480,6165af4b36cb3bae91f2e355,map,0.2872947924799519,9.029880977468565,33.789368478186965,combined,288,FullPilot14,6165af4b36cb3bae91f2e355
481,6165af4b36cb3bae91f2e355,value,0.8123825073242188,17.950439453125,58.57096628470971,combined,288,FullPilot14,6165af4b36cb3bae91f2e355
482,6165af4b36cb3bae91f2e355,perceptual,0.04703369140625002,16.7529296875,89.74003149686567,combined,288,FullPilot14,6165af4b36cb3bae91f2e355
483,675efe6044b2f5bde425ceac,map,0.9201842692134959,2.793864792329259,52.578219391564986,perceptual,287,FullPilot14,675efe6044b2f5bde425ceac
484,675efe6044b2f5bde425ceac,value,0.9996291527058929,303.3944763755426,98.98337245712077,perceptual,287,FullPilot14,675efe6044b2f5bde425ceac
485,675efe6044b2f5bde425ceac,perceptual,0.23640592917799952,14.416093900799751,49.51000466607099,perceptual,287,FullPilot14,675efe6044b2f5bde425ceac
486,5fe17e28d8918b3fae67ec4d,map,0.8070192518185649,2.7918834798038006,56.68436419296249,perceptual,287,FullPilot14,5fe17e28d8918b3fae67ec4d
487,5fe17e28d8918b3fae67ec4d,value,0.9990861374739324,303.0861775635276,98.50286386573553,perceptual,287,FullPilot14,5fe17e28d8918b3fae67ec4d
488,5fe17e28d8918b3fae67ec4d,perceptual,0.16535129547119143,18.279482126235962,55.63340897259242,perceptual,287,FullPilot14,5fe17e28d8918b3fae67ec4d
489,673487045133bc17c8100d16,map,0.5746795654296875,3.59893798828125,58.61211497939467,combined,288,FullPilot14,673487045133bc17c8100d16
490,673487045133bc17c8100d16,value,0.9959567010402679,208.90825033187866,94.71725575348114,combined,288,FullPilot14,673487045133bc17c8100d16
491,673487045133bc17c8100d16,perceptual,0.054344023577868994,32.39728629589081,70.68866547302989,combined,288,FullPilot14,673487045133bc17c8100d16
492,675da16368f40dd379799754,map,0.31663818359375,0.0,99.81319397183192,random,288,FullPilot14,675da16368f40dd379799754
493,675da16368f40dd379799754,value,0.99998779296875,0.0,99.81319397183192,random,288,FullPilot14,675da16368f40dd379799754
494,675da16368f40dd379799754,perceptual,0.0003555297851562944,329.83222484588623,99.62250999397061,random,288,FullPilot14,675da16368f40dd379799754
495,675b1e5ccc5e27bebe6ea4cb,map,0.11045227050781253,3.32763671875,67.4042495577364,value,257,FullPilot14,675b1e5ccc5e27bebe6ea4cb
496,675b1e5ccc5e27bebe6ea4cb,value,0.744445935729891,11.241494957357645,68.8466553089035,value,257,FullPilot14,675b1e5ccc5e27bebe6ea4cb
497,675b1e5ccc5e27bebe6ea4cb,perceptual,0.0011069774627686102,224.3870735168457,93.99488059901832,value,257,FullPilot14,675b1e5ccc5e27bebe6ea4cb
498,6752385b8b997da454e1b2b4,map,0.8573371887207031,4.4647216796875,37.40338330377128,perceptual,287,FullPilot14,6752385b8b997da454e1b2b4
499,6752385b8b997da454e1b2b4,value,0.99932861328125,290.526123046875,98.72897985751928,perceptual,287,FullPilot14,6752385b8b997da454e1b2b4
500,6752385b8b997da454e1b2b4,perceptual,0.44794089794158937,9.040684700012207,41.50986424702981,perceptual,287,FullPilot14,6752385b8b997da454e1b2b4
501,6648c0d4fa3b00043396163e,map,0.9013867855072021,4.090181365609169,38.867616888787026,perceptual,286,FullPilot14,6648c0d4fa3b00043396163e
502,6648c0d4fa3b00043396163e,value,0.9987785458564757,121.6011369228363,98.91934045010541,perceptual,286,FullPilot14,6648c0d4fa3b00043396163e
503,6648c0d4fa3b00043396163e,perceptual,0.24374991332879292,18.45126480795443,38.724539840924116,perceptual,286,FullPilot14,6648c0d4fa3b00043396163e
504,671813a64cc728d09ef7499d,map,0.4100225862115622,0.12759342789649963,97.63263915073317,random,271,FullPilot14,671813a64cc728d09ef7499d
505,671813a64cc728d09ef7499d,value,0.9997882960247807,362.0734635880217,97.6815232736672,random,271,FullPilot14,671813a64cc728d09ef7499d
506,671813a64cc728d09ef7499d,perceptual,0.000337934494018588,103.7868881225586,97.71650774918328,random,271,FullPilot14,671813a64cc728d09ef7499d
507,675d2f5d0cc936cb053e09eb,map,2.9802322831784522e-09,0.5002999305725098,96.62083355501281,random,287,FullPilot14,675d2f5d0cc936cb053e09eb
508,675d2f5d0cc936cb053e09eb,value,0.9979904860258102,249.0304172039032,96.62083335128351,random,287,FullPilot14,675d2f5d0cc936cb053e09eb
509,675d2f5d0cc936cb053e09eb,perceptual,0.26093750000000004,0.0,99.12004679147198,random,287,FullPilot14,675d2f5d0cc936cb053e09eb
510,6707ab0e3c5ee9540950263a,map,1.9073486334786338e-07,1.54571533203125,82.44603906376277,value,285,FullPilot14,6707ab0e3c5ee9540950263a
511,6707ab0e3c5ee9540950263a,value,0.7653968840837478,6.591656506061554,82.44603117564122,value,285,FullPilot14,6707ab0e3c5ee9540950263a
512,6707ab0e3c5ee9540950263a,perceptual,0.22885742187500002,0.0,98.42689961111203,value,285,FullPilot14,6707ab0e3c5ee9540950263a
513,675708ab3fe4f014cb8f3100,map,0.3656795659890122,4.789760732528521,53.74545686908676,combined,285,FullPilot14,675708ab3fe4f014cb8f3100
514,675708ab3fe4f014cb8f3100,value,0.7951931953430176,9.302806854248047,78.42596369184669,combined,285,FullPilot14,675708ab3fe4f014cb8f3100
515,675708ab3fe4f014cb8f3100,perceptual,0.09120559692382818,12.00836181640625,83.15002388479085,combined,285,FullPilot14,675708ab3fe4f014cb8f3100
516,6669b17afde17ee81cebd908,map,0.6280199805274606,3.0420049652457237,62.49837561319661,combined,288,FullPilot14,6669b17afde17ee81cebd908
517,6669b17afde17ee81cebd908,value,0.9975512474775314,273.6783492565155,96.83316366481787,combined,288,FullPilot14,6669b17afde17ee81cebd908
518,6669b17afde17ee81cebd908,perceptual,0.033285331726074285,56.43791198730469,70.79542399932039,combined,288,FullPilot14,6669b17afde17ee81cebd908
519,63c3164c08ff110d63b44dc6,map,0.15789260864257815,6.011962890625,36.614970407643796,value,282,FullPilot14,63c3164c08ff110d63b44dc6
520,63c3164c08ff110d63b44dc6,value,0.6607915304601193,12.857505083084106,41.39204698604191,value,282,FullPilot14,63c3164c08ff110d63b44dc6
521,63c3164c08ff110d63b44dc6,perceptual,0.015092417597770746,19.007315635681152,96.79551859126413,value,282,FullPilot14,63c3164c08ff110d63b44dc6
522,673cc81c2536e8c40857dc33,map,0.9926867567599401,2.781068323238287,49.63105973674129,perceptual,282,FullPilot14,673cc81c2536e8c40857dc33
523,673cc81c2536e8c40857dc33,value,0.99998779296875,0.0,99.81319397183192,perceptual,282,FullPilot14,673cc81c2536e8c40857dc33
524,673cc81c2536e8c40857dc33,perceptual,0.17324128150939944,22.25080966949463,47.43079548329056,perceptual,282,FullPilot14,673cc81c2536e8c40857dc33
525,675dd4aed41b2116f978a0a1,map,0.997780817747116,3.7698376178741455,39.21869070983586,perceptual,285,FullPilot14,675dd4aed41b2116f978a0a1
526,675dd4aed41b2116f978a0a1,value,0.9999334132764488,187.07850427832454,99.81138911825053,perceptual,285,FullPilot14,675dd4aed41b2116f978a0a1
527,675dd4aed41b2116f978a0a1,perceptual,0.4276254177093506,10.92153549194336,37.8857371880509,perceptual,285,FullPilot14,675dd4aed41b2116f978a0a1
528,675eedc3e29d31f79d612346,map,1.3038516377683607e-09,0.41037842631340027,98.04372916500728,random,286,FullPilot14,675eedc3e29d31f79d612346
529,675eedc3e29d31f79d612346,value,0.9991078607738018,460.09301314130425,98.0437291324133,random,286,FullPilot14,675eedc3e29d31f79d612346
530,675eedc3e29d31f79d612346,perceptual,0.22666015625000002,0.0,99.12004679147198,random,286,FullPilot14,675eedc3e29d31f79d612346
531,6718b9bc107831749fa97950,map,0.9999999970197677,3.005326986312866,46.71411468692853,perceptual,282,FullPilot14,6718b9bc107831749fa97950
532,6718b9bc107831749fa97950,value,0.99998779296875,0.0,98.42689961111203,perceptual,282,FullPilot14,6718b9bc107831749fa97950
533,6718b9bc107831749fa97950,perceptual,0.23062194827944044,17.187244594097137,43.37399754759085,perceptual,282,FullPilot14,6718b9bc107831749fa97950
534,675d7c82a4e3245aa7687d52,map,0.9999998092651367,0.7361412048339844,53.07474805024848,random,184,FullPilot14,675d7c82a4e3245aa7687d52
535,675d7c82a4e3245aa7687d52,value,0.99998779296875,0.0,56.83806878951542,random,184,FullPilot14,675d7c82a4e3245aa7687d52
536,675d7c82a4e3245aa7687d52,perceptual,0.10627921093255283,7.017958462238312,53.401162545227955,random,184,FullPilot14,675d7c82a4e3245aa7687d52
537,63e40d7b1a88578e3c993478,map,0.5683699972927571,4.896502122282982,46.727026417275006,combined,288,FullPilot14,63e40d7b1a88578e3c993478
538,63e40d7b1a88578e3c993478,value,0.9939957916736603,159.5108024775982,92.38362402611492,combined,288,FullPilot14,63e40d7b1a88578e3c993478
539,63e40d7b1a88578e3c993478,perceptual,0.24475154876708988,10.22115707397461,61.36092031207373,combined,288,FullPilot14,63e40d7b1a88578e3c993478
540,677a58735c4ac72aaffc95a7,map,0.4454494476318359,0.4468536376953125,98.48406891551177,random,288,FullPilot14,677a58735c4ac72aaffc95a7
541,677a58735c4ac72aaffc95a7,value,0.9992165237665176,318.8305628299713,99.24341736464592,random,288,FullPilot14,677a58735c4ac72aaffc95a7
542,677a58735c4ac72aaffc95a7,perceptual,0.0018275395035743935,119.53813090920448,99.13511096764773,random,288,FullPilot14,677a58735c4ac72aaffc95a7
543,5c989ea4c7f75b0001677fa8,map,0.7096723846430905,4.284979447620572,46.19644855467358,combined,286,FullPilot14,5c989ea4c7f75b0001677fa8
544,5c989ea4c7f75b0001677fa8,value,0.9978133236058055,225.11897495016456,97.09462133455204,combined,286,FullPilot14,5c989ea4c7f75b0001677fa8
545,5c989ea4c7f75b0001677fa8,perceptual,0.0903953552246094,36.13410949707031,50.98860494275865,combined,286,FullPilot14,5c989ea4c7f75b0001677fa8
546,67143d69d010fd19ac3a1e06,map,0.8803479000926018,5.98067045211792,28.957390904435766,perceptual,288,FullPilot14,67143d69d010fd19ac3a1e06
547,67143d69d010fd19ac3a1e06,value,0.994791510887444,29.514150172472,99.59807001713281,perceptual,288,FullPilot14,67143d69d010fd19ac3a1e06
548,67143d69d010fd19ac3a1e06,perceptual,0.21404132843017581,29.517593383789062,27.548063782490907,perceptual,288,FullPilot14,67143d69d010fd19ac3a1e06
549,677b177da6c75e1c1a0d8c5f,map,0.34234619140625,0.0,99.12004679147198,random,287,FullPilot14,677b177da6c75e1c1a0d8c5f
550,677b177da6c75e1c1a0d8c5f,value,0.99998779296875,0.0,99.12004679147198,random,287,FullPilot14,677b177da6c75e1c1a0d8c5f
551,677b177da6c75e1c1a0d8c5f,perceptual,0.229296875,0.0,99.12004679147198,random,287,FullPilot14,677b177da6c75e1c1a0d8c5f
552,66c6952ac1f2b09e6c930cf8,map,0.8992433817284109,6.224641279914067,26.44813717029058,perceptual,288,FullPilot14,66c6952ac1f2b09e6c930cf8
553,66c6952ac1f2b09e6c930cf8,value,0.9995120763778687,273.62221240997314,99.64426913104019,perceptual,288,FullPilot14,66c6952ac1f2b09e6c930cf8
554,66c6952ac1f2b09e6c930cf8,perceptual,0.2564507393166423,27.26828895509243,25.219605654434126,perceptual,288,FullPilot14,66c6952ac1f2b09e6c930cf8
555,6743a27eda56d91031757fdc,map,0.5479436508845538,4.18599434196949,54.28327340483168,combined,288,FullPilot14,6743a27eda56d91031757fdc
556,6743a27eda56d91031757fdc,value,0.9973220024257898,368.2488386332989,92.07293932739016,combined,288,FullPilot14,6743a27eda56d91031757fdc
557,6743a27eda56d91031757fdc,perceptual,0.1704728126525879,11.214141845703125,69.52139746713249,combined,288,FullPilot14,6743a27eda56d91031757fdc
558,6751e21bab5bb259997e4c67,map,0.9240905079990624,17.794874608516693,6.740092493444503,perceptual,258,FullPilot14,6751e21bab5bb259997e4c67
559,6751e21bab5bb259997e4c67,value,0.9998151672931271,429.1902791854227,96.98356817312464,perceptual,258,FullPilot14,6751e21bab5bb259997e4c67
560,6751e21bab5bb259997e4c67,perceptual,0.4983607746660709,34.58467811346054,7.198110281796161,perceptual,258,FullPilot14,6751e21bab5bb259997e4c67
561,67628f7b4f57e91918c49e72,map,0.9999999165534973,2.079610824584961,58.62002725651243,perceptual,278,FullPilot14,67628f7b4f57e91918c49e72
562,67628f7b4f57e91918c49e72,value,0.99998779296875,0.0,97.04060525039215,perceptual,278,FullPilot14,67628f7b4f57e91918c49e72
563,67628f7b4f57e91918c49e72,perceptual,0.10687828063964849,25.653305053710938,55.8851775917425,perceptual,278,FullPilot14,67628f7b4f57e91918c49e72
564,67055efcc9d6595c24d60bb5,map,0.4102142333984375,7.47802734375,37.17695657473117,combined,286,FullPilot14,67055efcc9d6595c24d60bb5
565,67055efcc9d6595c24d60bb5,value,0.9350105285644531,29.72503662109375,79.9393790736715,combined,286,FullPilot14,67055efcc9d6595c24d60bb5
566,67055efcc9d6595c24d60bb5,perceptual,0.11572742462158209,15.662612915039062,69.82921839195407,combined,286,FullPilot14,67055efcc9d6595c24d60bb5
567,6745171138a79bddfee4e965,map,0.751711048791185,4.790381193161011,41.00277345611236,combined,288,FullPilot14,6745171138a79bddfee4e965
568,6745171138a79bddfee4e965,value,0.9988187789916991,362.6030743122101,98.02479946852372,combined,288,FullPilot14,6745171138a79bddfee4e965
569,6745171138a79bddfee4e965,perceptual,0.37146997060626746,10.367865785956383,47.51372296595495,combined,288,FullPilot14,6745171138a79bddfee4e965
